obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
max,3.255436477389438,6.83460281452075,0.476316849089308,8,1,10,36,250,1.0,2,2,10,10
max,3.236939409300401,6.8144533795867686,0.4750108671954389,8,2,10,36,250,1.0179558133204094,2,2,10,10
max,3.260193771619408,6.839775835176599,0.4766521374651501,8,3,10,36,250,1.0,2,2,10,10
max,3.2664075629694964,6.846526958458117,0.4770897102704335,8,4,10,36,250,0.9960959183576,2,2,10,10
max,3.2512049034154056,6.829998282290295,0.4760184071854821,8,5,10,36,250,1.0,2,2,10,10
max,3.2482050377111835,6.826732204428468,0.475806716953697,8,6,10,36,250,1.0226013385068644,2,2,10,10
max,3.246883838930936,6.825293282929268,0.4757134535231933,8,7,10,36,250,1.0,2,2,10,10
max,3.2580289629970647,6.837422317759287,0.4764995946695834,8,8,10,36,250,1.0174281187525371,2,2,10,10
max,3.250495431619274,6.829225986909975,0.4759683510034243,8,9,10,36,250,1.0196737893603107,2,2,10,10
max,3.2515583597369786,6.830383005691799,0.4760433429615054,8,10,10,36,250,1.0193130467809524,2,2,10,10
max,3.685468245237231,6.832226531060388,0.5394241874859546,9,1,10,36,250,1.0,1,1,10,10
max,3.685916094735117,6.832654871054838,0.5394559163744324,9,2,10,36,250,1.0,1,1,10,10
max,3.6872118317823417,6.8338940159958215,0.5395477048885794,9,3,10,36,250,1.0,1,1,10,10
max,3.6937083654184217,6.840103533080652,0.5400076691170852,9,4,10,36,250,1.0,1,1,10,10
max,3.6803335784863567,6.827313684853064,0.5390602729520789,9,5,10,36,250,1.0,1,1,10,10
max,3.6761224832396224,6.823281955465098,0.538761626330748,9,6,10,36,250,1.0,1,1,10,10
max,3.680214491778808,6.827199702150664,0.5390518297889381,9,7,10,36,250,1.0,1,1,10,10
max,3.674556873413848,6.821782442440448,0.538650551291885,9,8,10,36,250,1.0,1,1,10,10
max,3.6797721498993807,6.826776302722715,0.5390204668683493,9,9,10,36,250,1.0,1,1,10,10
max,3.698030142981231,6.8442313535664265,0.5403134335975132,9,10,10,36,250,1.0,1,1,10,10
max,4.119982843396619,6.834187523855148,0.6028489603212623,10,1,10,36,250,1.0,1,1,10,10
max,4.115345810165041,6.830231128631582,0.6025192607192986,10,2,10,36,250,1.0,1,1,10,10
max,4.118663229826471,6.833061833790293,0.6027551528158576,10,3,10,36,250,1.0,1,1,10,10
max,4.127436296374951,6.8405422771615685,0.6033785230967974,10,4,10,36,250,1.0,1,1,10,10
max,4.1018280378767935,6.818684809458357,0.6015570674548631,10,5,10,36,250,1.0,1,1,10,10
max,4.120653333422959,6.834759413162294,0.6028966177635245,10,6,10,36,250,1.0,1,1,10,10
max,4.11538181098814,6.830261853719082,0.6025218211432569,10,7,10,36,250,1.0,1,1,10,10
max,4.124736779064317,6.838241353404398,0.6031867794503666,10,8,10,36,250,1.0,1,1,10,10
max,4.116987574354838,6.8316321641748345,0.6026360136812362,10,9,10,36,250,1.0,1,1,10,10
max,4.1132587183732525,6.828449659809697,0.6023708049841414,10,10,10,36,250,1.0,1,1,10,10
modular,0.2274602787041889,6.8238083611256695,0.03333333333333333,1,1,10,36,250,1.0,29,29,10,10
modular,0.2278545577060101,6.8356367311803075,0.03333333333333333,1,2,10,36,250,0.9999999999999998,30,30,10,10
modular,0.22776998427036066,6.83309952811082,0.03333333333333333,1,3,10,36,250,1.0,30,30,10,10
modular,0.22730242198508924,6.819072659552678,0.03333333333333333,1,4,10,36,250,1.0,29,29,10,10
modular,0.2276719303577872,6.830157910733616,0.03333333333333333,1,5,10,36,250,0.9999999999999998,30,30,10,10
modular,0.2280437794747367,6.841313384242104,0.03333333333333333,1,6,10,36,250,1.0,30,30,10,10
modular,0.2276421452085712,6.829264356257139,0.03333333333333333,1,7,10,36,250,1.0000000000000002,30,30,10,10
modular,0.2279381770890163,6.8381453126704885,0.03333333333333333,1,8,10,36,250,1.0000000000000002,30,30,10,10
modular,0.2278456424643989,6.835369273931968,0.03333333333333333,1,9,10,36,250,1.0,29,29,10,10
modular,0.2278703963383343,6.836111890150027,0.03333333333333333,1,10,10,36,250,1.0,30,30,10,10
modular,0.6608007209752874,6.837504145604275,0.0966435569037433,2,1,10,36,250,1.0708899059209211,10,9,10,10
modular,0.6573358749937555,6.815815370545355,0.09644273491245699,2,2,10,36,250,1.020837734756966,10,9,10,10
modular,0.6584504815567577,6.8227983861464505,0.09650739246431896,2,3,10,36,250,1.0422476262329756,10,9,10,10
modular,0.6580190506508818,6.8200961404322635,0.09648237167066913,2,4,10,36,250,1.048883343855748,10,9,10,10
modular,0.6591533369928511,6.827198873054215,0.09654813771346496,2,5,10,36,250,1.0452341558476643,10,9,10,10
modular,0.6597288446869227,6.830800381551392,0.09658148501436477,2,6,10,36,250,1.0345653230077472,10,9,10,10
modular,0.6580171296942776,6.820084106723204,0.09648226024743707,2,7,10,36,250,1.0684516854079462,10,9,10,10
modular,0.6612881073780291,6.840550653565266,0.0966717653107895,2,8,10,36,250,1.0708947391662678,10,9,10,10
modular,0.6602069520387835,6.833791219400005,0.09660917795740746,2,9,10,36,250,1.0625781579322773,10,9,10,10
modular,0.6620178073438554,6.845109784909407,0.09671397948990193,2,10,10,36,250,1.0400710292684914,10,9,10,10
modular,1.0926704271608911,6.8339642530004046,0.15988822690741492,3,1,10,36,250,1.087483573037426,6,5,10,10
modular,1.0905014598079656,6.826388472606728,0.15974793467790238,3,2,10,36,250,1.1080350605630391,6,5,10,10
modular,1.0901818569160078,6.825271533963348,0.15972725062895088,3,3,10,36,250,1.0829543914967632,6,5,10,10
modular,1.0885553772677028,6.81958485752025,0.1596219418059306,3,4,10,36,250,1.1262659207110028,6,5,10,10
modular,1.0956845048713104,6.844479534678284,0.16008295434589415,3,5,10,36,250,1.115978792162933,6,5,10,10
modular,1.0906528284295465,6.826917414803622,0.1597577299037708,3,6,10,36,250,1.1079338480565517,6,5,10,10
modular,1.09320795550852,6.83584058764528,0.15992297384528298,3,7,10,36,250,1.1181658601749724,6,5,10,10
modular,1.0913706096247286,6.829425135140086,0.15980416916926088,3,8,10,36,250,1.1170534816931603,6,5,10,10
modular,1.0909711603901815,6.82802967521928,0.15977832731887556,3,9,10,36,250,1.1222174777509282,6,5,10,10
modular,1.0941595146485246,6.839161052143853,0.15998446392858984,3,10,10,36,250,1.0821454930209884,6,5,10,10
modular,1.5242972329355067,6.832005138970118,0.22311125386028105,4,1,10,36,250,0.9529887302198796,4,4,10,10
modular,1.5254082356329668,6.834695453264162,0.22318598481289345,4,2,10,36,250,0.9999999999999996,4,4,10,10
modular,1.5251928484989483,6.834173965274295,0.2231714990353971,4,3,10,36,250,1.0,4,4,10,10
modular,1.5313024356618872,6.8489521198506775,0.22358200332918554,4,4,10,36,250,1.0000000000000002,4,4,10,10
modular,1.5240085251115527,6.831305868016463,0.223091829667124,4,5,10,36,250,0.9592152390686566,4,4,10,10
modular,1.525688270809871,6.835373410203105,0.22320481695008626,4,6,10,36,250,1.0000000000000002,4,4,10,10
modular,1.5305990097690236,6.8472521342898585,0.2235347815080516,4,7,10,36,250,1.0,4,4,10,10
modular,1.5300091782448575,6.845826375682884,0.22349517710230227,4,8,10,36,250,1.0,4,4,10,10
modular,1.520816216892423,6.823569478904822,0.2228769299695784,4,9,10,36,250,1.0,4,4,10,10
modular,1.5261415431253649,6.836470638179993,0.22323529550499974,4,10,10,36,250,0.9478119823306352,4,4,10,10
modular,1.9569941322346551,6.8329486865098605,0.28640550690777256,5,1,10,36,250,1.0,3,3,10,10
modular,1.958825945991041,6.836343427382362,0.2865312380511985,5,2,10,36,250,1.0,3,3,10,10
modular,1.9556584634499712,6.830472410025961,0.28631379296392445,5,3,10,36,250,1.0,3,3,10,10
modular,1.9627551790207889,6.8436198031952085,0.2868007334516744,5,4,10,36,250,1.0,3,3,10,10
modular,1.953139893166688,6.825800788607434,0.2861407699484235,5,5,10,36,250,1.0,3,3,10,10
modular,1.954390408551253,6.828120707358723,0.2862266928651379,5,6,10,36,250,1.0,3,3,10,10
modular,1.9581515616085527,6.835093833536459,0.28648495679764663,5,7,10,36,250,1.0,3,3,10,10
modular,1.9524439992343319,6.824509466577588,0.2860929432065773,5,8,10,36,250,1.0,3,3,10,10
modular,1.9572702147232968,6.833460427401872,0.2864244602741433,5,9,10,36,250,1.0,3,3,10,10
modular,1.9566882892552504,6.832381740192679,0.2863845088960252,5,10,10,36,250,1.0,3,3,10,10
modular,2.3863612799038267,6.828532788123225,0.3494691105612604,6,1,10,36,250,1.2681676958479984,3,2,10,10
modular,2.390446104095396,6.83466718121558,0.3497531102414621,6,2,10,36,250,1.241170330303122,3,2,10,10
modular,2.3918311441175604,6.836745980854076,0.3498493509654665,6,3,10,36,250,1.2649332366215806,3,2,10,10
modular,2.3853746588429345,6.827050342874148,0.3494004788367661,6,4,10,36,250,1.2559505415093508,3,2,10,10
modular,2.3897264085196896,6.833586756550955,0.3497030905810628,6,5,10,36,250,1.299740360872193,3,2,10,10
modular,2.3901171800981085,6.834173412569307,0.3497302505819125,6,6,10,36,250,1.2140596423930166,3,2,10,10
modular,2.3962811967922564,6.843420982471643,0.3501583788181317,6,7,10,36,250,1.2584989825422928,3,2,10,10
modular,2.389692879745462,6.8335364183760126,0.3497007601100005,6,8,10,36,250,1.2292376339507014,3,2,10,10
modular,2.3862223139154164,6.828324003588945,0.34945944461059925,6,9,10,36,250,1.2351357364159588,3,2,10,10
modular,2.3917740556893157,6.836660308982856,0.3498453846751322,6,10,10,36,250,1.2189434359002969,3,2,10,10
modular,2.8257640222766747,6.838189714555094,0.41323276191972746,7,1,10,36,250,1.0,2,2,10,10
modular,2.817637105045985,6.827935738404754,0.4126630965780419,7,2,10,36,250,1.0,2,2,10,10
modular,2.8177968086065754,6.828137383280318,0.4126742990711288,7,3,10,36,250,1.0,2,2,10,10
modular,2.811166352686809,6.8197608350535575,0.4122089352807533,7,4,10,36,250,1.0,2,2,10,10
modular,2.8148322442328046,6.824393335308662,0.4124662964060368,7,5,10,36,250,1.0,2,2,10,10
modular,2.8221606281049074,6.833645022419348,0.4129802790232971,7,6,10,36,250,1.0,2,2,10,10
modular,2.8122332160782872,6.821109315928887,0.4122838508849381,7,7,10,36,250,1.0,2,2,10,10
modular,2.823474516530997,6.835302467138862,0.4130723592854924,7,8,10,36,250,1.0,2,2,10,10
modular,2.826732188222949,6.839410296937213,0.4133005720520674,7,9,10,36,250,1.0,2,2,10,10
modular,2.8224326626831715,6.833988220364334,0.4129993455757964,7,10,10,36,250,1.0,2,2,10,10
modular,3.25881920457082,6.838281536048914,0.4765552847439111,8,1,10,36,250,0.9648056026016034,2,2,10,10
modular,3.264117230595516,6.844039318555303,0.4769284743508066,8,2,10,36,250,0.9742826029639228,2,2,10,10
modular,3.258646450339728,6.838093711746643,0.4765431109465416,8,3,10,36,250,0.970737883299178,2,2,10,10
modular,3.2542085464504016,6.833266965382018,0.4762302662747603,8,4,10,36,250,0.9552772337539744,2,2,10,10
modular,3.2530512219626755,6.8320076976015045,0.4761486470667642,8,5,10,36,250,0.9969717614988076,2,2,10,10
modular,3.255857440115949,6.835060716151853,0.4763465278987311,8,6,10,36,250,1.0125265983901617,2,2,10,10
modular,3.2524415307291985,6.831344211554327,0.4761056433414842,8,7,10,36,250,0.9758373038513812,2,2,10,10
modular,3.2567690537605074,6.836052221330919,0.4764107921233001,8,8,10,36,250,0.9660722424005476,2,2,10,10
modular,3.2429345353805363,6.820990340691107,0.4754345591188682,8,9,10,36,250,1.0053774512101452,2,2,10,10
modular,3.2526537446983057,6.831575156819028,0.4761206120160482,8,10,10,36,250,0.9847740657742478,2,2,10,10
modular,3.690350208418759,6.836894421021405,0.5397699571126967,9,1,10,36,250,1.6522505106478202,2,1,10,10
modular,3.6890279333968574,6.835630432253027,0.5396763283150392,9,2,10,36,250,1.5635069205666974,2,1,10,10
modular,3.6880679658023454,6.834712638509568,0.5396083435933011,9,3,10,36,250,1.6586815713648912,2,1,10,10
modular,3.6843213997800333,6.8311295266619405,0.5393429279008845,9,4,10,36,250,1.6642121339994191,2,1,10,10
modular,3.690571801492225,6.8371062240768525,0.5397856462279151,9,5,10,36,250,1.590229478009673,2,1,10,10
modular,3.6802391429157697,6.827223296901686,0.5390535775482731,9,6,10,36,250,1.689651268576203,2,1,10,10
modular,3.6874028630030464,6.834076685412981,0.5395612359565172,9,7,10,36,250,1.7141545636206978,2,1,10,10
modular,3.671971082507557,6.819305119303963,0.5384670458743676,9,8,10,36,250,1.647477961751745,2,1,10,10
modular,3.694527895586949,6.8408864688320445,0.5400656643579294,9,9,10,36,250,1.7304709044473514,2,1,10,10
modular,3.682521318005765,6.829407331100029,0.5392153578592613,9,10,10,36,250,1.7023585717687462,2,1,10,10
modular,4.120621243119001,6.834732043043858,0.6028943369203216,10,1,10,36,250,1.0,1,1,10,10
modular,4.101400507259466,6.818319320685943,0.6015266100571619,10,2,10,36,250,1.0,1,1,10,10
modular,4.126932689026512,6.840113086330229,0.6033427571941858,10,3,10,36,250,1.0,1,1,10,10
modular,4.107225373024272,6.823297265265883,0.6019414387721571,10,4,10,36,250,1.0,1,1,10,10
modular,4.1189044932122485,6.8332676558301815,0.6027723046525152,10,5,10,36,250,1.0,1,1,10,10
modular,4.133834257374572,6.845992555239812,0.6038327129366511,10,6,10,36,250,1.0,1,1,10,10
modular,4.115331628095204,6.830219024834322,0.6025182520695268,10,7,10,36,250,1.0,1,1,10,10
modular,4.1244191175618194,6.837970546311048,0.6031642121925873,10,8,10,36,250,1.0,1,1,10,10
modular,4.123933949931137,6.837556919782152,0.6031297433151793,10,9,10,36,250,1.0,1,1,10,10
modular,4.11796365482342,6.832464991585883,0.6027054159654903,10,10,10,36,250,1.0,1,1,10,10
CES-2,0.22754535550942434,6.826360665282731,0.03333333333333333,1,1,10,36,250,1.0,29,29,10,10
CES-2,0.2277703023712503,6.8331090711375095,0.03333333333333333,1,2,10,36,250,1.0,30,30,10,10
CES-2,0.2276790121624827,6.830370364874481,0.03333333333333333,1,3,10,36,250,1.0,29,29,10,10
CES-2,0.2276574426664693,6.829723279994083,0.03333333333333333,1,4,10,36,250,1.0,29,29,10,10
CES-2,0.22791366081123954,6.837409824337188,0.03333333333333333,1,5,10,36,250,1.0000000000000002,30,30,10,10
CES-2,0.2273136894518813,6.81941068355644,0.03333333333333333,1,6,10,36,250,1.0,30,30,10,10
CES-2,0.22789138230779496,6.836741469233849,0.03333333333333333,1,7,10,36,250,1.0,30,30,10,10
CES-2,0.2275238433824689,6.825715301474069,0.03333333333333333,1,8,10,36,250,1.0,29,29,10,10
CES-2,0.2280199508620717,6.840598525862153,0.03333333333333333,1,9,10,36,250,1.0,30,30,10,10
CES-2,0.2278718727475116,6.8361561824253485,0.03333333333333333,1,10,10,36,250,1.0,29,29,10,10
CES-2,0.6596008615164799,6.829999596974488,0.09657407034235638,2,1,10,36,250,0.990739839447989,9,9,10,10
CES-2,0.6603677976531103,6.834797168812705,0.09661849230382134,2,2,10,36,250,1.0080765674092844,10,9,10,10
CES-2,0.6602622165390305,6.8341368639960365,0.09661237837033368,2,3,10,36,250,1.0247027769779358,10,9,10,10
CES-2,0.658555726231756,6.823457452381246,0.09651349492945598,2,4,10,36,250,1.026469564641519,10,9,10,10
CES-2,0.659888122155401,6.831796869295715,0.0965907117527381,2,5,10,36,250,0.9901979191441944,9,9,10,10
CES-2,0.6607136797704415,6.8369599637376846,0.09663851818275634,2,6,10,36,250,0.9954962816675956,9,9,10,10
CES-2,0.6606038297804537,6.836273132334862,0.0966321586327302,2,7,10,36,250,0.9869206989035184,9,9,10,10
CES-2,0.6570221497549821,6.813848859455223,0.09642452647643726,2,8,10,36,250,1.0255596517062249,10,9,10,10
CES-2,0.6620850243791443,6.845529632876611,0.09671786697107973,2,9,10,36,250,0.991869197072724,9,9,10,10
CES-2,0.6620859068761258,6.845535144953238,0.09671791800882626,2,10,10,36,250,0.9805135010184496,9,9,10,10
CES-2,1.0897526089831429,6.823771156960161,0.15969946586963266,3,1,10,36,250,1.0544374308650564,6,5,10,10
CES-2,1.0931669491834808,6.835697464088675,0.15992032340904955,3,2,10,36,250,1.0379304508776568,6,5,10,10
CES-2,1.0947502182085178,6.841221595023615,0.16002262213006696,3,3,10,36,250,1.0423134418066369,6,5,10,10
CES-2,1.092466880767395,6.833253620659245,0.15987506704924528,3,4,10,36,250,1.0635703208854321,6,5,10,10
CES-2,1.0905959357437347,6.826718613367622,0.1597540483956967,3,5,10,36,250,1.0668809639146477,6,5,10,10
CES-2,1.092593913785464,6.833697132963966,0.15988328024007342,3,6,10,36,250,1.0354406077845513,6,5,10,10
CES-2,1.0934077195663368,6.83653778227588,0.15993588485696072,3,7,10,36,250,1.0454361252300175,6,5,10,10
CES-2,1.0926040775324912,6.833732616709383,0.15988393734647002,3,8,10,36,250,1.0576514468905565,6,5,10,10
CES-2,1.093001321739386,6.835119350981394,0.15990961761076658,3,9,10,36,250,1.0305070522314626,6,5,10,10
CES-2,1.091743288767516,6.830726847680356,0.15982827495704366,3,10,10,36,250,1.0380660122546792,6,5,10,10
CES-2,1.5201298166473516,6.821904971050537,0.2228306936402927,4,1,10,36,250,1.0,4,4,10,10
CES-2,1.5221722275410494,6.826856683111488,0.22296824119754136,4,2,10,36,250,1.0,4,4,10,10
CES-2,1.52148332881996,6.825186855394184,0.2229218570942829,4,3,10,36,250,1.0,4,4,10,10
CES-2,1.5250052207675882,6.8337196575895405,0.2231588793774873,4,4,10,36,250,1.0,4,4,10,10
CES-2,1.521250773185583,6.824623076943432,0.22290619658176208,4,5,10,36,250,1.0,4,4,10,10
CES-2,1.528613073855344,6.842450581548553,0.22340140504301534,4,6,10,36,250,1.0000000000000002,4,4,10,10
CES-2,1.5202673709326162,6.8222385675464645,0.222839960209624,4,7,10,36,250,1.0,4,4,10,10
CES-2,1.517148310950796,6.81467053848171,0.2226297371800475,4,8,10,36,250,1.0,4,4,10,10
CES-2,1.5286043868709018,6.842429571541302,0.2234008214317029,4,9,10,36,250,1.0,4,4,10,10
CES-2,1.522720980909193,6.828186542671834,0.22300518174088432,4,10,10,36,250,1.0,4,4,10,10
CES-2,1.9557221512172749,6.83059050372059,0.28631816680446626,5,1,10,36,250,1.0,3,3,10,10
CES-2,1.9614597590034344,6.841221673566968,0.2867119138358137,5,2,10,36,250,1.0,3,3,10,10
CES-2,1.9569295472772863,6.8328289679551535,0.28640107288722794,5,3,10,36,250,1.0170869470703798,3,3,10,10
CES-2,1.9514974145683373,6.822752587112057,0.2860278735967429,5,4,10,36,250,1.0,3,3,10,10
CES-2,1.9535076332970325,6.826483085874653,0.28616604021757963,5,5,10,36,250,1.0,3,3,10,10
CES-2,1.951982520033395,6.823653005258201,0.2860612224169704,5,6,10,36,250,1.0,3,3,10,10
CES-2,1.9491671718331487,6.818425802021714,0.2858676222971006,5,7,10,36,250,1.0,3,3,10,10
CES-2,1.9566508446692257,6.832312325495873,0.2863819379813286,5,8,10,36,250,1.0,3,3,10,10
CES-2,1.956135566003824,6.831357035752555,0.2863465568797243,5,9,10,36,250,1.0,3,3,10,10
CES-2,1.955511523702215,6.83019993818575,0.2863037014142871,5,10,10,36,250,1.0,3,3,10,10
CES-2,2.398946853227581,6.847416460127428,0.35034335463552896,6,1,10,36,250,1.0524255588791458,3,2,10,10
CES-2,2.3866516714163297,6.828969057006207,0.34948930819473184,6,2,10,36,250,0.9898132020976108,3,2,10,10
CES-2,2.3938447172732547,6.839767072142148,0.3499892163028772,6,3,10,36,250,0.958110671180716,3,2,10,10
CES-2,2.39077843530764,6.8351660302348165,0.34977620510346363,6,4,10,36,250,1.0509512368471503,3,2,10,10
CES-2,2.392287573082021,6.837430901271068,0.3498810602440309,6,5,10,36,250,1.011449054591847,3,2,10,10
CES-2,2.3881961598914603,6.831288970251129,0.3495967115857004,6,6,10,36,250,1.050739167350856,3,2,10,10
CES-2,2.3859407944698603,6.82790102606797,0.34943986231796165,6,7,10,36,250,1.0592942429717682,3,2,10,10
CES-2,2.3861358790450904,6.828194139516124,0.34945343238500576,6,8,10,36,250,1.030889001831797,3,2,10,10
CES-2,2.3872379657182923,6.8298497939466785,0.34953008305308697,6,9,10,36,250,1.0364654090136942,3,2,10,10
CES-2,2.390356677630608,6.834532940839254,0.3497468954092248,6,10,10,36,250,1.0455407283385096,3,2,10,10
CES-2,2.8110244557699056,6.81958146268854,0.4121989701493634,7,1,10,36,250,1.0,2,2,10,10
CES-2,2.8245221421573965,6.836623750684433,0.4131457639269129,7,2,10,36,250,1.0,2,2,10,10
CES-2,2.8269178936630937,6.839644394921619,0.4133135774956455,7,3,10,36,250,1.0,2,2,10,10
CES-2,2.8156829873023947,6.825467968592878,0.4125259982551599,7,4,10,36,250,1.0,2,2,10,10
CES-2,2.8208107285485364,6.831941749192407,0.41288565273291145,7,5,10,36,250,1.0,2,2,10,10
